Uhrzeit;Relativer Bedarf;Normierter Bedarf;Anzahl Autos;Strombedarf (kWh)
00:00;0.049784633;0.009207715876134523;11785.87632145219;75429.60845729402
00:15;0.046508028;0.008601704622052932;11010.181916227753;70465.16426385763
00:30;0.050439954;0.00932891812695084;11941.015202497076;76422.49729598129
00:45;0.051750596;0.009571322628583477;12251.29296458685;78408.27497335584
01:00;0.055682521;0.010298535948530422;13182.12601411894;84365.60649036121
01:15;0.055682521;0.010298535948530422;13182.12601411894;84365.60649036121
01:30;0.060925089;0.011268153955060967;14423.237062478038;92308.71719985944
01:45;0.063546373;0.01175296295832624;15043.792586657588;96280.27255460857
02:00;0.073376187;0.013570996535620048;17370.875565593662;111173.60361979944
02:15;0.077963433;0.014419412106383311;18456.847496170638;118123.8239754921
02:30;0.08255068;0.015267827862097539;19542.81966348485;125074.04584630305
02:45;0.087793248;0.016237445868628086;20783.93071184395;133017.15655580128
03:00;0.088448568;0.016358647934493438;20939.069356151602;134010.04387937026
03:15;0.088448568;0.016358647934493438;20939.069356151602;134010.04387937026
03:30;0.088448568;0.016358647934493438;20939.069356151602;134010.04387937026
03:45;0.087793248;0.016237445868628086;20783.93071184395;133017.15655580128
04:00;0.083206001;0.015389030112913857;19697.958544529738;126066.93468499032
04:15;0.078618754;0.01454061435719963;18611.986377215526;119116.71281417937
04:30;0.073376187;0.013570996535620048;17370.875565593662;111173.60361979944
04:45;0.065512335;0.012116569525824232;15509.208993055017;99258.93755555211
05:00;0.066167656;0.01223777177664055;15664.347874099903;100251.82639423938
05:15;0.063546373;0.01175296295832624;15043.792586657588;96280.27255460857
05:30;0.060925089;0.011268153955060967;14423.237062478038;92308.71719985944
05:45;0.057648484;0.010662142700979376;13647.542657253602;87344.27300642306
06:00;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
06:15;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
06:30;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
06:45;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
07:00;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
07:15;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
07:30;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
07:45;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
08:00;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
08:15;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
08:30;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
08:45;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
09:00;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
09:15;0.058303805;0.010783344951795695;13802.68153829849;88337.16184511034
09:30;0.055682521;0.010298535948530422;13182.12601411894;84365.60649036121
09:45;0.052405917;0.009692524879399795;12406.431845631738;79401.16381204313
10:00;0.050439954;0.00932891812695084;11941.015202497076;76422.49729598129
10:15;0.04781867;0.008844109123685568;11320.459678317528;72450.94194123217
10:30;0.04781867;0.008844109123685568;11320.459678317528;72450.94194123217
10:45;0.04781867;0.008844109123685568;11320.459678317528;72450.94194123217
11:00;0.04781867;0.008844109123685568;11320.459678317528;72450.94194123217
11:15;0.044542065;0.008238097869603977;10544.765273093091;67486.49774779579
11:30;0.047163349;0.00872290687286925;11165.32079727264;71458.0531025449
11:45;0.046508028;0.008601704622052932;11010.181916227753;70465.16426385763
12:00;0.043886744;0.008116895618787659;10389.626392048203;66493.6089091085
12:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
12:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
12:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
13:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
13:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
13:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
13:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
14:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
14:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
14:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
14:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
15:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
15:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
15:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
15:45;0.047485882;0.008782559662208428;11241.676367626787;71946.72875281144
16:00;0.068003748;0.012577358762416734;16099.01921589342;103033.7229817179
16:15;0.070283511;0.012999003127434431;16638.724003116073;106487.83361994287
16:30;0.058884696;0.010890781302345947;13940.200067002812;89217.280428818
16:45;0.058884696;0.010890781302345947;13940.200067002812;89217.280428818
17:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
17:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
17:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
17:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
18:00;0.047485882;0.008782559662208428;11241.676367626787;71946.72875281144
18:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
18:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
18:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
19:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
19:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
19:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
19:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
20:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
20:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
20:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
20:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
21:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
21:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
21:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
21:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
22:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
22:15;0.047485882;0.008782559662208428;11241.676367626787;71946.72875281144
22:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
22:45;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
23:00;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
23:15;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
23:30;0.049765645;0.009204204027226125;11781.38115484944;75400.83939103641
23:45;0.061164459;0.011312425667363643;14479.904854225462;92671.39106704296
